instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
B_n130_016_a25_046,B,130,0.25,1,1,2744.0,2820,2.6950354609929077,1,90.60192080005072,90.60195249994285,STALL→tier0→1 d_max=13
B_n130_016_a25_046,B,130,0.25,2,2,2744.0,2812,2.418207681365576,1,91.05001899995841,200.99247170006856,STALL→tier1→2 d_max=17
B_n130_016_a25_046,B,130,0.25,3,3,2744.0,2811,2.3834934187122023,1,92.6126368001569,324.1697382000275,TIERS_EXHAUSTED
