instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
B_n130_016_a25_046,B,130,0.25,1,1,2744.0,2820,2.6950354609929077,1,90.49060449982062,90.49062640010379,STALL→tier0→1 d_max=13
B_n130_016_a25_046,B,130,0.25,2,2,2744.0,2820,2.6950354609929077,1,90.36341690015979,207.18980990001,STALL→tier1→2 d_max=17
B_n130_016_a25_046,B,130,0.25,3,3,2744.0,2802,2.0699500356887937,1,91.26708399993367,325.76545129995793,TIERS_EXHAUSTED
